Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","591","Panama","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2879","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3043","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3054","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3015","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3036","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","4171133.53","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","4303650.34","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","4626317.94","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","4718045.52","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","4726385.73","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","4821962.71","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","3060","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","3094","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3104","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3096","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3108","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3125","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","6998998.33","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","7177267.56","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","7300407.65","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","7380094.7","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","7507693","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","7646905.36","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2734","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2743","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2767","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2804","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2823","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2797","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","31062982.41","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","31642859.7","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","32524608.29","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","33596010.09","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","34318847.71","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","34426289.35","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2193","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2232","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2198","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2198","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2221","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2268","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","9550179.19","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","9964162.05","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","10051762.17","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","10295883.68","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","10659096.68","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","11144031","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2833","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2912","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2871","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2831","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2882","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2868","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","49407.39","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","50784.63","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","50050.78","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","49308.61","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","50119.18","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","49833.57","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2619","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2652","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2651","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2669","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2645","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2649","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","168662.28","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","171487.43","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","172157.84","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","173999.31","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","173027.58","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","173708.22","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2989","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2994","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2989","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2961","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2929","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2951","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","115617.24","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","115357.01","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","114870.74","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","113412.45","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","111869.1","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","112392.77","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2351","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2351","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2352","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2375","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2416","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2463","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","175602.77","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","178498.13","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","181416.95","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","186061.17","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","192800.75","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","200539.37","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2571","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2613","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2646","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2705","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2787","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2793","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","13844352.79","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","14458939.68","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","15039957.74","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","15798760.15","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","16720841.84","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","17207247.74","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","3035","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","3084","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3102","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3132","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3182","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3187","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","111359.54","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","114601.79","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","116726.49","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","119323.98","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","122570.59","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","123868.64","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2311","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2345","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2349","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2296","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2313","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2336","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","6322142.34","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","6571489.93","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","6740326.29","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","6743465.42","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","6950372.37","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","7178396.1","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2820","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2847","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2846","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2827","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2817","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2776","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","58065992.6","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","58853483.76","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","59567303.5","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","59947691.52","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","60455032.22","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","60180952.69","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2341","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2376","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2414","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","8928608.11","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","9199923.74","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","9471912.19","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2608","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2558","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2585","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2573","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2621","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2622","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","37480876.57","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","37982025.56","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","39622584.86","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","40594012.47","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","42508065.08","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","43702137.98","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2639","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2637","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2661","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2694","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2674","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2634","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","560070.43","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","565426.03","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","576579.75","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","590343.75","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","592501.35","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","589274.29","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2400","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2377","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2364","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2436","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2497","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2533","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","6711601.1","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","6814202.05","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","6943762.6","E","Estimated value"
